"asin","fnsku","product_name","fulfillment_center","country_code","longest_side","median_side","shortest_side","measurement_units","weight","weight_units","item_volume","volume_units","product_size_tier","average_quantity_on_hand","average_quantity_pending_removal","estimated_total_item_volume","month_of_charge","storage_utilization_ratio","storage_utilization_ratio_units","base_rate","utilization_surcharge_rate","avg_qty_for_sus","est_vol_for_sus","est_base_msf","est_sus","currency","estimated_monthly_storage_fee","dangerous_goods_storage_type","eligible_for_inventory_discount","qualifies_for_inventory_discount","total_incentive_fee_amount","breakdown_incentive_fee_amount","average_quantity_customer_orders"
"B07QTHHGZL","X00289XXFL","VIVOSUN 0.8-Gallon Pump Sprayer, Pressurized Lawn & Garden Sprayer with Adjustable Shoulder Strap for Plants, Garden Watering and Household Cleaning","'YVR3'","CA","36.7","18.5","18.4","centimeters","1.19","kilograms","0.0125","cubic meters","Standard-Size","0.03","0.0","4.0E-4","2026-04","7.5","weeks","40.0","0.0","0.03","4.0E-4","0.0167","0.0","CAD","0.0167","--","N","N","0.0","--","0.0"
"B07QSCTT31","X0028B1A8L","VIVOSUN 0.4 Gallon Handheld Garden Pump Sprayer, 50 oz Gallon Lawn & Garden Pressure Water Spray Bottle with Adjustable Brass Nozzle, for Plants and Other Cleaning Solutions (1.5L Red)","'YVR3'","CA","34.5","15.0","15.0","centimeters","0.48","kilograms","0.0078","cubic meters","Standard-Size","0.77","0.0","0.006","2026-04","7.5","weeks","40.0","0.0","0.77","0.006","0.238","0.0","CAD","0.238","--","N","N","0.0","--","0.0"
"B07QTHF3QK","X0028BZNWZ","VIVOSUN 0.4 Gallon Handheld Garden Pump Sprayer, 50 oz Gallon Lawn & Garden Pressure Water Spray Bottle with Adjustable Brass Nozzle, for Plants and Other Cleaning Solutions (1.5L Green)","'YVR3'","CA","34.0","16.0","14.5","centimeters","0.48","kilograms","0.0079","cubic meters","Standard-Size","0.07","0.0","5.0E-4","2026-04","7.5","weeks","40.0","0.0","0.07","5.0E-4","0.021","0.0","CAD","0.021","--","N","N","0.0","--","0.0"
"B07QTHF3QK","X0028BZNWZ","VIVOSUN 0.4 Gallon Handheld Garden Pump Sprayer, 50 oz Gallon Lawn & Garden Pressure Water Spray Bottle with Adjustable Brass Nozzle, for Plants and Other Cleaning Solutions (1.5L Green)","'YVR3'","CA","34.0","16.0","14.5","centimeters","0.48","kilograms","0.0079","cubic meters","Standard-Size","0.07","0.0","5.0E-4","2026-04","7.5","weeks","40.0","0.0","0.0","0.0","0.021","0.0","CAD","0.021","--","N","N","0.0","--","0.0"
"B07RZKRM13","X0028L19J1","VIVOSUN 400GPH Submersible Pump(1500L/H, 15W), Ultra Quiet Water Pump with 5.2ft High Lift, Fountain Pump with 5ft Power Cord, 3 Nozzles for Fish Tank, Pond, Aquarium, Statuary, Hydroponics","'YVR3'","CA","12.0","11.7","8.9","centimeters","0.53","kilograms","0.0012","cubic meters","Standard-Size","0.7","0.0","9.0E-4","2026-04","7.5","weeks","40.0","0.0","0.7","9.0E-4","0.035","0.0","CAD","0.035","--","N","N","0.0","--","0.0"
"B07RZKRM13","X0028L19J1","VIVOSUN 400GPH Submersible Pump(1500L/H, 15W), Ultra Quiet Water Pump with 5.2ft High Lift, Fountain Pump with 5ft Power Cord, 3 Nozzles for Fish Tank, Pond, Aquarium, Statuary, Hydroponics","'YVR3'","CA","12.0","11.7","8.9","centimeters","0.53","kilograms","0.0012","cubic meters","Standard-Size","0.37","0.0","5.0E-4","2026-04","7.5","weeks","40.0","0.0","0.37","5.0E-4","0.0183","0.0","CAD","0.0183","--","N","N","0.0","--","0.0"
"B07RVHDZN1","X0028MLG4X","VIVOSUN 130GPH Submersible Pump(500L/H, 6W), Ultra Quiet Water Pump with 2.6ft High Lift, Fountain Pump with 5ft Power Cord, 2 Nozzles for Fish Tank, Pond, Aquarium, Statuary, Hydroponics","'YVR3'","CA","13.1","7.1","6.8","centimeters","0.3","kilograms","6.0E-4","cubic meters","Standard-Size","0.67","0.0","4.0E-4","2026-04","7.5","weeks","40.0","0.0","0.67","4.0E-4","0.0169","0.0","CAD","0.0169","--","N","N","0.0","--","0.0"
"B07QQX9C9H","X0028MN7QD","VIVOSUN 210GPH Submersible Pump(800L/H, 8W), Ultra Quiet Water Pump with 3.3ft High Lift, Fountain Pump with 5ft Power Cord, 2 Nozzles for Fish Tank, Pond, Aquarium, Statuary, Hydroponics","'YVR3'","CA","13.0","7.2","7.0","centimeters","0.34","kilograms","7.0E-4","cubic meters","Standard-Size","1.0","0.0","7.0E-4","2026-04","7.5","weeks","40.0","0.0","1.0","7.0E-4","0.0262","0.0","CAD","0.0262","--","N","N","0.0","--","0.0"
"B07QQX9C9H","X0028MN7QD","VIVOSUN 210GPH Submersible Pump(800L/H, 8W), Ultra Quiet Water Pump with 3.3ft High Lift, Fountain Pump with 5ft Power Cord, 2 Nozzles for Fish Tank, Pond, Aquarium, Statuary, Hydroponics","'YVR3'","CA","13.0","7.2","7.0","centimeters","0.34","kilograms","7.0E-4","cubic meters","Standard-Size","0.5","0.0","3.0E-4","2026-04","7.5","weeks","40.0","0.0","0.5","3.0E-4","0.0131","0.0","CAD","0.0131","--","N","N","0.0","--","0.0"
"B07SHBMBT4","X0028MO1RR","VIVOSUN #11 High-Carbon Steel Blades for Cutting Plants and Propagation","'YVR3'","CA","20.3","6.3","3.9","centimeters","0.1","kilograms","5.0E-4","cubic meters","Standard-Size","0.53","0.0","3.0E-4","2026-04","7.5","weeks","40.0","0.0","0.53","3.0E-4","0.0106","0.0","CAD","0.0106","--","N","N","0.0","--","0.0"
"B07H8G6PKX","X0028TRIQB","VIVOSUN 2-Pack Clamp Lamp Light with Detachable 8.5 Inch Aluminum Reflector up to 150 Watt E26 Socket (No Bulb Included), 6 Feet Cord, UL Listed, Type A Bulb Only","'YVR3'","CA","24.1","24.1","15.0","centimeters","0.91","kilograms","0.0087","cubic meters","Standard-Size","0.8","0.0","0.007","2026-04","7.5","weeks","40.0","0.0","0.8","0.007","0.2788","0.0","CAD","0.2788","--","N","N","0.0","--","0.0"
"B07SVYP3V5","X0029QTUX7","VIVOSUN 1 Pack 50 Gallon Grow Bag, Fabric Pot with Handles for Growing Vegtables and Plants","'YVR3'","CA","38.1","28.0","6.5","centimeters","0.49","kilograms","0.0069","cubic meters","Standard-Size","0.1","0.0","7.0E-4","2026-04","7.5","weeks","40.0","0.0","0.1","7.0E-4","0.0277","0.0","CAD","0.0277","--","N","N","0.0","--","0.0"
"B07SVYP3V5","X0029QTUX7","VIVOSUN 1 Pack 50 Gallon Grow Bag, Fabric Pot with Handles for Growing Vegtables and Plants","'YVR3'","CA","38.1","28.0","6.5","centimeters","0.49","kilograms","0.0069","cubic meters","Standard-Size","0.1","0.0","7.0E-4","2026-04","7.5","weeks","40.0","0.0","0.0","0.0","0.0277","0.0","CAD","0.0277","--","N","N","0.0","--","0.0"
"B07SQQQPYY","X0029QTYJH","VIVOSUN 1 Pack 100 Gallon Grow Bag, Fabric Pot with Handles for Growing Vegtables and Plants","'YVR3'","CA","35.4","30.0","9.0","centimeters","0.7","kilograms","0.0096","cubic meters","Standard-Size","0.73","0.0","0.007","2026-04","7.5","weeks","40.0","0.0","0.73","0.007","0.2803","0.0","CAD","0.2803","--","N","N","0.0","--","0.0"
"B07SQQQPYY","X0029QTYJH","VIVOSUN 1 Pack 100 Gallon Grow Bag, Fabric Pot with Handles for Growing Vegtables and Plants","'YVR3'","CA","35.4","30.0","9.0","centimeters","0.7","kilograms","0.0096","cubic meters","Standard-Size","0.03","0.0","3.0E-4","2026-04","7.5","weeks","40.0","0.0","0.03","3.0E-4","0.0127","0.0","CAD","0.0127","--","N","N","0.0","--","0.0"
"B07SQQQPYY","X0029QTYJH","VIVOSUN 1 Pack 100 Gallon Grow Bag, Fabric Pot with Handles for Growing Vegtables and Plants","'YVR3'","CA","35.4","30.0","9.0","centimeters","0.7","kilograms","0.0096","cubic meters","Standard-Size","0.03","0.0","3.0E-4","2026-04","7.5","weeks","40.0","0.0","0.0","0.0","0.0127","0.0","CAD","0.0127","--","N","N","0.0","--","0.0"
"B07SN2JKSZ","X0029YJ3KT","VIVOSUN 5 Pack 7 Gallon Square Grow Bags, Thick Fabric Bags with Handles","'YVR3'","CA","32.9","32.5","5.5","centimeters","0.95","kilograms","0.0059","cubic meters","Standard-Size","0.03","0.0","2.0E-4","2026-04","7.5","weeks","40.0","0.0","0.0","0.0","0.0078","0.0","CAD","0.0078","--","N","N","0.0","--","0.0"
"B07SJRBYGR","X0029YLQAJ","VIVOSUN 5 Pack 10 Gallon Square Grow Bags, Thick Fabric Bags with Handles","'YVR3'","CA","36.2","34.6","4.6","centimeters","1.24","kilograms","0.0058","cubic meters","Standard-Size","0.1","0.0","6.0E-4","2026-04","7.5","weeks","40.0","0.0","0.0","0.0","0.023","0.0","CAD","0.023","--","N","N","0.0","--","0.0"
"B01M5IASHD","X002ALDC3Z","VIVOSUN Digital pH Meter, 0.01pH High Accuracy Pen Type pH Tester for Hydroponics, Household Drinking, Pool and Aquarium, Yellow, UL Certified","'YVR3'","CA","16.8","5.4","3.2","centimeters","0.11","kilograms","3.0E-4","cubic meters","Standard-Size","1.2","0.0","3.0E-4","2026-04","7.5","weeks","40.0","0.0","1.2","3.0E-4","0.0139","0.0","CAD","0.0139","--","N","N","0.0","--","0.0"
"B01M5IASHD","X002ALDC3Z","VIVOSUN Digital pH Meter, 0.01pH High Accuracy Pen Type pH Tester for Hydroponics, Household Drinking, Pool and Aquarium, Yellow, UL Certified","'YVR3'","CA","16.8","5.4","3.2","centimeters","0.11","kilograms","3.0E-4","cubic meters","Standard-Size","0.2","0.0","1.0E-4","2026-04","7.5","weeks","40.0","0.0","0.2","1.0E-4","0.0023","0.0","CAD","0.0023","--","N","N","0.0","--","0.0"
"B01M5IASHD","X002ALDC3Z","VIVOSUN Digital pH Meter, 0.01pH High Accuracy Pen Type pH Tester for Hydroponics, Household Drinking, Pool and Aquarium, Yellow, UL Certified","'YVR3'","CA","16.8","5.4","3.2","centimeters","0.11","kilograms","3.0E-4","cubic meters","Standard-Size","0.2","0.0","1.0E-4","2026-04","7.5","weeks","40.0","0.0","0.2","1.0E-4","0.0023","0.0","CAD","0.0023","--","N","N","0.0","--","0.0"
"B06XKMH86J","X002AO9XN5","VIVOSUN pH and TDS Meter Combo, 0.05ph High Accuracy Pen Type pH Meter ± 2% Readout Accuracy 3-in-1 TDS EC Temperature Meter for Hydroponics, Household Drinking, and Aquarium, UL Certified","'YVR3'","CA","17.7","9.9","3.2","centimeters","0.19","kilograms","6.0E-4","cubic meters","Standard-Size","0.7","0.0","4.0E-4","2026-04","7.5","weeks","40.0","0.0","0.7","4.0E-4","0.0157","0.0","CAD","0.0157","--","N","N","0.0","--","0.0"
"B07FJWM52K","X002B0KFFN","VIVOSUN 2700 GPH Submersible Water Pump, 120W Pond Pump, Ultra Quiet Aquarium Pump with 15FT. Lift Height for Pond Waterfall, Fish Tank, Statuary, or Hydroponics","'YVR3'","CA","29.0","21.6","20.8","centimeters","3.28","kilograms","0.013","cubic meters","Oversize","0.37","0.0","0.0048","2026-04","9.6","weeks","28.0","0.0","0.37","0.0048","0.1338","0.0","CAD","0.1338","--","N","N","0.0","--","0.0"
"B07FJWM52K","X002B0KFFN","VIVOSUN 2700 GPH Submersible Water Pump, 120W Pond Pump, Ultra Quiet Aquarium Pump with 15FT. Lift Height for Pond Waterfall, Fish Tank, Statuary, or Hydroponics","'YVR3'","CA","29.0","21.6","20.8","centimeters","3.28","kilograms","0.013","cubic meters","Oversize","0.37","0.0","0.0048","2026-04","9.6","weeks","28.0","0.0","0.37","0.0048","0.1338","0.0","CAD","0.1338","--","N","N","0.0","--","0.0"
"B07FFXXRCT","X002B5A689","VIVOSUN 4500 GPH Submersible Water Pump, 220W Pond Pump, Ultra Quiet Aquarium Pump with 19 FT. Lift Height for Pond Waterfall, Fish Tank, Statuary, or Hydroponics","'YVR3'","CA","33.5","22.8","21.8","centimeters","4.58","kilograms","0.0167","cubic meters","Oversize","0.03","0.0","6.0E-4","2026-04","9.6","weeks","28.0","0.0","0.03","6.0E-4","0.0155","0.0","CAD","0.0155","--","N","N","0.0","--","0.0"
"B07FFXXRCT","X002B5A689","VIVOSUN 4500 GPH Submersible Water Pump, 220W Pond Pump, Ultra Quiet Aquarium Pump with 19 FT. Lift Height for Pond Waterfall, Fish Tank, Statuary, or Hydroponics","'YVR3'","CA","33.5","22.8","21.8","centimeters","4.58","kilograms","0.0167","cubic meters","Oversize","0.17","0.0","0.0028","2026-04","9.6","weeks","28.0","0.0","0.17","0.0028","0.0777","0.0","CAD","0.0777","--","N","N","0.0","--","0.0"
"B07FJV5MWP","X002B5JSUL","VIVOSUN 1600 GPH Submersible Water Pump, 100W Pond Pump, Ultra Quiet Aquarium Pump with 14FT. Lift Height for Pond, Waterfall, Fish Tank, Statuary, Hydroponic","'YVR3'","CA","27.9","20.7","19.2","centimeters","2.88","kilograms","0.0111","cubic meters","Standard-Size","0.33","0.0","0.0037","2026-04","7.5","weeks","40.0","0.0","0.33","0.0037","0.1478","0.0","CAD","0.1478","--","N","N","0.0","--","0.0"
"B07FJZ55Y9","X002B5KMRJ","VIVOSUN 9000 GPH Submersible Water Pump, 620W Pond Pump, Ultra Quiet Aquarium Pump with 26.5 FT. Lift Height for Pond Waterfall, Fish Tank, Statuary, or Hydroponics","'YVR3'","CA","32.0","24.2","23.5","centimeters","7.04","kilograms","0.0182","cubic meters","Oversize","0.27","0.0","0.0049","2026-04","9.6","weeks","28.0","0.0","0.07","0.0012","0.1359","0.0","CAD","0.1359","--","N","N","0.0","--","0.0"
"B07YZKWNG5","X002CQ9SH7","VIVOSUN Ventilation Kit 4 Inch 190 CFM Inline Fan with Speed Controller, 4 Inch Carbon Filter and 8 Feet of Ducting for Grow Tent","'YVR3'","CA","45.0","44.4","24.6","centimeters","6.62","kilograms","0.0492","cubic meters","Oversize","0.4","0.0","0.0164","2026-04","9.6","weeks","28.0","0.0","0.0","0.0","0.4587","0.0","CAD","0.4587","--","N","N","0.0","--","0.07"
"B0823BFW6P","X002EE3AFN","VIVOSUN Insulated Spiral Pipe Wrap Insulation Bubble Film 6-Inch by 25-Feet, 2 Pack","'YVR3'","CA","38.29","20.1","15.6","centimeters","0.74","kilograms","0.012","cubic meters","Standard-Size","0.27","0.0","0.0032","2026-04","7.5","weeks","40.0","0.0","0.27","0.0032","0.1281","0.0","CAD","0.1281","--","N","N","0.0","--","0.0"
"B0823BFW6P","X002EE3AFN","VIVOSUN Insulated Spiral Pipe Wrap Insulation Bubble Film 6-Inch by 25-Feet, 2 Pack","'YVR3'","CA","38.29","20.1","15.6","centimeters","0.74","kilograms","0.012","cubic meters","Standard-Size","0.77","0.0","0.0092","2026-04","7.5","weeks","40.0","0.0","0.77","0.0092","0.3682","0.0","CAD","0.3682","--","N","N","0.0","--","0.0"
"B07WYDG3XB","X002HMCIJB","VIVOSUN Bamboo Plant Stand 3 Tier for Indoor Plants, Hanging Plant Rack Foldable Tall Plant Shelf Indoor Plant Rack Outdoor Multiple Flower Pot Holder","'YVR3'","CA","106.0","39.5","5.0","centimeters","4.88","kilograms","0.0209","cubic meters","Oversize","0.83","0.0","0.0174","2026-04","9.6","weeks","28.0","0.0","0.0","0.0","0.4884","0.0","CAD","0.4884","--","N","N","0.0","--","0.0"
"B07Y81DTTJ","X002IRQ01R","VIVOSUN 1 Gallon Pump Pressure Sprayer, 4L Pressurized Lawn & Garden Water Spray Bottle with 3 Water Nozzles, Adjustable Shoulder Strap, Pressure Relief Valve, for Plants and Cleaning","'YVR3'","CA","40.9","18.8","18.6","centimeters","1.17","kilograms","0.0143","cubic meters","Standard-Size","0.13","0.0","0.0019","2026-04","7.5","weeks","40.0","0.0","0.13","0.0019","0.0763","0.0","CAD","0.0763","--","N","N","0.0","--","0.0"
"B0827B591D","X002L7NS37","VIVOSUN 20"" Cordless Hedge Trimmer, 20V Electric Bush Trimmer, 1400 RPM Shrub Trimmer, Dual-Action Laser Blade, 3/5"" Cutting Capacity, Lightweight & Compact Trimmer, Battery and Fast Charger Included","'YVR3'","CA","87.0","19.0","18.0","centimeters","3.38","kilograms","0.0298","cubic meters","Oversize","0.77","0.0","0.0228","2026-04","9.6","weeks","28.0","0.0","0.77","0.0228","0.6387","0.0","CAD","0.6387","--","N","N","0.0","--","0.0"
"B083XMPXGB","X002MBSJ9F","VIVOSUN 5 Tier Vertical Gardening Stackable Planter for Strawberries, Flowers, Herbs, Vegetables Ivory","'YVR3'","CA","35.0","35.0","21.0","centimeters","2.38","kilograms","0.0257","cubic meters","Oversize","1.1","0.5","0.0154","2026-04","9.6","weeks","28.0","0.0","0.6","0.0154","0.4321","0.0","CAD","0.4321","--","N","N","0.0","--","0.0"
"B083XMPXGB","X002MBSJ9F","VIVOSUN 5 Tier Vertical Gardening Stackable Planter for Strawberries, Flowers, Herbs, Vegetables Ivory","'YVR3'","CA","35.0","35.0","21.0","centimeters","2.38","kilograms","0.0257","cubic meters","Oversize","0.1","0.0","0.0026","2026-04","9.6","weeks","28.0","0.0","0.0","0.0","0.072","0.0","CAD","0.072","--","N","N","0.0","--","0.0"
"B081ZPC2M7","X002P7LAER","VIVOSUN 20"" x 20.75"" Seedling Heat Mat and Digital Thermostat Combo Set, UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","'YVR3'","CA","52.0","9.5","9.0","centimeters","0.98","kilograms","0.0044","cubic meters","Oversize","0.27","0.0","0.0012","2026-04","9.6","weeks","28.0","0.0","0.27","0.0012","0.0332","0.0","CAD","0.0332","--","N","N","0.0","--","0.0"
"B0885SVNRQ","X002PDMXN3","VIVOSUN 5-Pack 25 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles Tan","'YVR3'","CA","42.7","32.29","9.8","centimeters","1.69","kilograms","0.0135","cubic meters","Standard-Size","1.0","0.0","0.0135","2026-04","7.5","weeks","40.0","0.0","1.0","0.0135","0.5404","0.0","CAD","0.5404","--","N","N","0.0","--","0.0"
"B088666QZF","X002PDVG6N","VIVOSUN 5-Pack 2 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles Tan","'YVR3'","CA","22.2","14.7","5.7","centimeters","0.32","kilograms","0.0019","cubic meters","Standard-Size","0.57","0.0","0.0011","2026-04","7.5","weeks","40.0","0.0","0.57","0.0011","0.0422","0.0","CAD","0.0422","--","N","N","0.0","--","0.0"
"B07VRSCVVC","X002PDVK69","VIVOSUN S223 2x2 Grow Tent, 24""x24""x36"" High Reflective Mylar with Observation Window and Floor Tray for Hydroponics Indoor Plant for VS1000","'YVR3'","CA","94.8","25.8","13.6","centimeters","5.2","kilograms","0.0333","cubic meters","Oversize","0.5","0.33","0.0055","2026-04","9.6","weeks","28.0","0.0","0.17","0.0055","0.1552","0.0","CAD","0.1552","--","N","N","0.0","--","0.0"
"B0885S2TDF","X002PDW103","VIVOSUN 5-Pack 20 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles Tan","'YVR3'","CA","42.1","29.8","8.4","centimeters","1.49","kilograms","0.0105","cubic meters","Standard-Size","0.77","0.0","0.0081","2026-04","7.5","weeks","40.0","0.0","0.77","0.0081","0.3231","0.0","CAD","0.3231","--","N","N","0.0","--","0.0"
"B0885S2TDF","X002PDW103","VIVOSUN 5-Pack 20 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles Tan","'YVR3'","CA","42.1","29.8","8.4","centimeters","1.49","kilograms","0.0105","cubic meters","Standard-Size","0.77","0.0","0.0081","2026-04","7.5","weeks","40.0","0.0","0.77","0.0081","0.3231","0.0","CAD","0.3231","--","N","N","0.0","--","0.0"
"B08X9Y8W7N","X002UGRDCL","VIVOSUN 2-Pack 5 Tier Vertical Gardening Stackable Planter for Strawberries, Flowers, Herbs, Vegetables Ivory","'YVR3'","CA","34.5","34.0","31.5","centimeters","4.08","kilograms","0.0369","cubic meters","Oversize","0.23","0.0","0.0086","2026-04","9.6","weeks","28.0","0.0","0.23","0.0086","0.2414","0.0","CAD","0.2414","--","N","N","0.0","--","0.0"
"B08XBRTR3P","X002UR5OUX","VIVOSUN 2-Pack 5 Tier Vertical Gardening Stackable Planter for Strawberries, Flowers, Herbs, Vegetables Brown","'YVR3'","CA","34.0","34.0","31.0","centimeters","4.06","kilograms","0.0358","cubic meters","Oversize","0.17","0.0","0.006","2026-04","9.6","weeks","28.0","0.0","0.07","0.0024","0.1672","0.0","CAD","0.1672","--","N","N","0.0","--","0.0"
"B082M7FNK6","X00305V0TN","VIVOSUN 480GPH Submersible Pump(1800L/H, 25W), Ultra Quiet Water Pump with 7.2ft High Lift, Fountain Pump with 5ft Power Cord, 3 Nozzles for Fish Tank, Aquarium, Statuary, Hydroponics","'YVR3'","CA","15.4","10.7","9.5","centimeters","0.67","kilograms","0.0016","cubic meters","Standard-Size","0.13","0.0","2.0E-4","2026-04","7.5","weeks","40.0","0.0","0.13","2.0E-4","0.0083","0.0","CAD","0.0083","--","N","N","0.0","--","0.0"
"B097HF98WF","X00305V1U1","VIVOSUN 660GPH Submersible Water Pump, 2500L/H 35W Aquarium Pump, Ultra Quiet Fountain Pump with 8.2ft/2.5m High Lift for Fish Tank, Pond, Aquarium, Statuary, Hydroponics","'YVR3'","CA","15.2","10.9","9.2","centimeters","0.71","kilograms","0.0015","cubic meters","Standard-Size","0.73","0.0","0.0011","2026-04","7.5","weeks","40.0","0.0","0.73","0.0011","0.0447","0.0","CAD","0.0447","--","N","N","0.0","--","0.0"
"B08HRW31D4","X003ASDM2D","VIVOSUN 10-Pack 15 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles","'YVR3'","CA","34.5","28.8","16.3","centimeters","2.44","kilograms","0.0162","cubic meters","Standard-Size","0.07","0.0","0.0011","2026-04","7.5","weeks","40.0","0.0","0.07","0.0011","0.0432","0.0","CAD","0.0432","--","N","N","0.0","--","0.0"
"B097PJW1QP","X003DQEKYL","VIVOSUN 10-Pack 20 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles","'YVR3'","CA","43.51","30.71","16.1","centimeters","2.93","kilograms","0.0215","cubic meters","Standard-Size","0.57","0.0","0.0122","2026-04","7.5","weeks","40.0","0.0","0.57","0.0122","0.4877","0.0","CAD","0.4877","--","N","N","0.0","--","0.0"
"B097PHG8PV","X003DQFPYZ","VIVOSUN 10-Pack 25 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles","'YVR3'","CA","44.78","32.59","17.6","centimeters","3.29","kilograms","0.0257","cubic meters","Standard-Size","0.27","0.0","0.0068","2026-04","7.5","weeks","40.0","0.0","0.27","0.0068","0.274","0.0","CAD","0.274","--","N","N","0.0","--","0.0"
"B08HRSGQV7","X003DQFSFV","VIVOSUN 10-Pack 10 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles","'YVR3'","CA","32.4","25.0","14.6","centimeters","1.85","kilograms","0.0118","cubic meters","Standard-Size","0.03","0.0","4.0E-4","2026-04","7.5","weeks","40.0","0.0","0.03","4.0E-4","0.0158","0.0","CAD","0.0158","--","N","N","0.0","--","0.0"
"B0BCVM2P9K","X003FHDSOL","VIVOSUN 5 x 15 ft. Plant Trellis Netting, Heavy-Duty Polyester Grow Net, Garden Trellis Netting with Square Mesh for Climbing Plants, Vegetables, Fruits, and Flowers, 1-Pack","'YVR3'","CA","18.6","17.3","1.5","centimeters","0.12","kilograms","5.0E-4","cubic meters","Standard-Size","0.37","0.0","2.0E-4","2026-04","7.5","weeks","40.0","0.0","0.37","2.0E-4","0.0071","0.0","CAD","0.0071","--","N","N","0.0","--","0.0"
"B0BCVM2P9K","X003FHDSOL","VIVOSUN 5 x 15 ft. Plant Trellis Netting, Heavy-Duty Polyester Grow Net, Garden Trellis Netting with Square Mesh for Climbing Plants, Vegetables, Fruits, and Flowers, 1-Pack","'YVR3'","CA","18.6","17.3","1.5","centimeters","0.12","kilograms","5.0E-4","cubic meters","Standard-Size","0.03","0.0","0.0","2026-04","7.5","weeks","40.0","0.0","0.03","0.0","6.0E-4","0.0","CAD","6.0E-4","--","N","N","0.0","--","0.0"
